customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag
SME100202,micro,tech,employee,10.4,21.0,8500.0,3181.45,-0.006,21.0,0.405,8,prime,1,0.68,2.0,8.0,0
SME100203,micro,tech,employee,13.3,38.0,14100.0,4753.92,-0.095,29.0,0.076,11,prime,0,0.57,5.0,13.0,1
SME100204,micro,retail,employee,3.0,1.0,15600.0,1224.7,-0.121,9.0,0.15,3,super_prime,0,0.83,0.0,4.0,0
SME100205,micro,professional_services,business_owner,0.8,16.0,15500.0,88.19,-0.118,1.0,0.304,12,super_prime,0,0.95,2.0,2.0,0
SME100206,micro,retail,employee,1.4,1.0,22000.0,5103.0,-0.265,42.0,0.289,12,near_prime,2,0.66,4.0,7.0,0
SME100207,small,professional_services,business_owner,2.8,6.0,15400.0,7336.47,0.165,42.0,0.179,7,super_prime,0,0.71,0.0,0.0,1
SME100208,micro,healthcare,business_owner,3.0,115.0,16800.0,1669.94,-0.255,11.0,0.695,5,near_prime,2,0.7,4.0,0.0,0
SME100209,micro,professional_services,employee,5.9,3.0,1000.0,96.46,-0.035,1.0,0.351,3,near_prime,3,0.55,2.0,6.0,1
SME100210,small,food_service,employee,5.5,9.0,4900.0,6042.93,-0.012,54.0,0.075,12,super_prime,0,0.79,1.0,9.0,0
SME100211,small,tech,business_owner,12.9,27.0,14300.0,11914.9,0.074,106.0,0.704,12,prime,0,0.77,2.0,15.0,1
SME100212,micro,healthcare,business_owner,3.6,7.0,26800.0,106.49,0.065,1.0,0.349,7,super_prime,0,0.85,0.0,0.0,0
SME100213,small,healthcare,business_owner,10.0,1.0,16000.0,5313.09,-0.034,36.0,0.332,11,super_prime,0,0.82,0.0,4.0,0
SME100214,small,construction,employee,0.5,4.0,20100.0,5435.39,-0.019,33.0,0.055,8,prime,0,0.65,1.0,10.0,0
SME100215,small,retail,business_owner,5.4,2.0,5900.0,4771.97,-0.131,33.0,0.397,2,prime,0,0.76,0.0,11.0,0
SME100216,micro,professional_services,employee,4.3,9.0,7000.0,6691.51,0.083,36.0,0.454,7,prime,0,0.51,1.0,13.0,0
SME100217,micro,professional_services,business_owner,5.4,30.0,21000.0,4021.32,-0.161,37.0,0.055,2,prime,1,0.83,0.0,9.0,1
SME100218,medium,tech,business_owner,0.8,5.0,21900.0,6434.09,-0.07,33.0,0.376,9,super_prime,1,0.77,2.0,14.0,0
SME100219,micro,healthcare,employee,8.1,5.0,15900.0,4021.02,-0.003,28.0,0.099,1,prime,0,0.85,1.0,0.0,0
SME100220,micro,food_service,business_owner,2.2,13.0,15500.0,76236.13,0.075,538.0,0.479,8,prime,0,0.53,0.0,,1
SME100221,micro,construction,employee,0.5,24.0,18100.0,3428.32,-0.125,39.0,0.187,2,prime,0,0.92,0.0,4.0,0
SME100222,small,food_service,employee,2.5,18.0,10600.0,8602.19,0.214,70.0,0.368,5,super_prime,0,0.75,4.0,3.0,0
SME100223,medium,food_service,business_owner,6.1,51.0,15900.0,5971.97,-0.063,59.0,0.075,5,super_prime,0,0.75,2.0,7.0,1
SME100224,micro,tech,employee,3.5,9.0,27000.0,6899.2,-0.058,48.0,0.193,5,near_prime,2,0.58,0.0,4.0,0
SME100225,medium,retail,employee,23.7,9.0,14100.0,9297.68,-0.088,88.0,0.632,14,near_prime,2,0.74,2.0,3.0,1
SME100226,micro,retail,business_owner,8.5,7.0,16000.0,5026.06,-0.128,49.0,0.453,12,prime,1,0.66,1.0,0.0,0
SME100227,small,food_service,business_owner,0.5,6.0,16200.0,1338.1,0.008,11.0,0.163,4,super_prime,2,0.78,1.0,7.0,1
SME100228,small,professional_services,business_owner,0.8,11.0,17200.0,5341.7,-0.057,27.0,0.069,7,prime,1,0.87,0.0,14.0,0
SME100229,micro,tech,employee,1.0,69.0,10900.0,1885.77,-0.001,12.0,0.388,4,near_prime,2,0.32,2.0,13.0,0
SME100230,micro,professional_services,employee,0.5,21.0,22400.0,5900.98,-0.007,32.0,0.167,2,near_prime,1,0.89,2.0,8.0,0
SME100231,micro,professional_services,employee,3.9,45.0,5600.0,4329.13,-0.106,37.0,0.35,1,prime,0,0.74,1.0,9.0,0
SME100232,medium,construction,employee,5.0,7.0,14000.0,8304.96,0.097,45.0,0.267,5,prime,1,0.41,1.0,16.0,0
SME100233,small,retail,business_owner,11.1,5.0,17500.0,92.44,-0.076,1.0,0.14,11,near_prime,1,0.65,0.0,12.0,0
SME100234,medium,professional_services,employee,1.8,44.0,3400.0,9425.6,0.132,69.0,0.128,9,super_prime,0,0.87,0.0,17.0,0
SME100235,small,construction,employee,2.4,52.0,15200.0,2184.15,0.139,25.0,0.238,13,near_prime,0,0.82,1.0,7.0,0
SME100236,micro,healthcare,business_owner,0.8,21.0,10600.0,5444.24,0.116,56.0,0.379,5,prime,0,0.68,1.0,,0
SME100237,small,retail,employee,2.3,11.0,6500.0,3229.04,-0.249,35.0,0.393,9,near_prime,6,0.48,2.0,13.0,0
SME100238,micro,food_service,employee,1.2,7.0,2300.0,421.89,0.067,3.0,0.585,9,super_prime,0,0.86,0.0,19.0,0
SME100239,micro,retail,employee,4.5,29.0,23700.0,5248.26,-0.146,28.0,0.19,1,prime,0,1.09,0.0,8.0,0
SME100240,small,healthcare,employee,0.7,11.0,26000.0,3302.85,0.048,21.0,0.059,5,super_prime,0,0.99,0.0,10.0,0
SME100241,small,food_service,business_owner,3.3,3.0,9300.0,9585.9,0.13,119.0,0.236,6,super_prime,1,0.48,0.0,1.0,0
SME100242,micro,tech,employee,3.3,1.0,12900.0,2657.37,-0.034,26.0,0.289,3,subprime,0,0.69,0.0,4.0,0
SME100243,micro,construction,employee,4.8,33.0,6400.0,4730.53,-0.251,39.0,0.728,4,super_prime,1,0.85,0.0,15.0,0
SME100244,small,healthcare,employee,17.0,5.0,1000.0,8504.98,-0.068,79.0,0.3,6,subprime,1,0.56,1.0,8.0,0
SME100245,small,healthcare,employee,22.8,3.0,17600.0,5749.69,0.075,65.0,0.339,10,super_prime,1,0.69,0.0,9.0,0
SME100246,small,retail,employee,0.5,8.0,10100.0,6215.99,-0.006,52.0,0.068,11,near_prime,0,0.87,3.0,9.0,0
SME100247,micro,retail,employee,9.4,1.0,2300.0,5444.73,-0.158,30.0,0.407,1,super_prime,0,1.03,2.0,8.0,0
SME100248,micro,professional_services,employee,0.5,35.0,17800.0,4874.52,-0.061,36.0,0.398,2,prime,2,0.76,0.0,10.0,0
SME100249,micro,retail,employee,14.3,9.0,9100.0,474.45,-0.068,4.0,0.167,14,subprime,1,0.5,,1.0,0
SME100250,small,professional_services,business_owner,1.9,54.0,8300.0,1989.38,-0.221,13.0,0.454,7,subprime,2,0.59,3.0,8.0,0
SME100251,small,food_service,business_owner,1.7,17.0,12300.0,8244.83,0.015,71.0,0.239,7,subprime,2,0.58,4.0,8.0,0
SME100252,micro,tech,business_owner,10.7,44.0,32400.0,5252.26,0.144,29.0,0.593,8,prime,0,0.71,2.0,10.0,0
SME100253,micro,professional_services,employee,20.9,4.0,1600.0,3731.46,0.037,33.0,0.56,7,subprime,1,0.6,4.0,4.0,0
SME100254,micro,professional_services,employee,2.4,1.0,19800.0,1458.64,-0.006,10.0,0.033,9,prime,1,0.72,2.0,9.0,0
SME100255,small,professional_services,business_owner,1.7,2.0,26400.0,93.85,-0.061,1.0,0.398,14,prime,0,0.88,4.0,15.0,1
SME100256,small,tech,business_owner,1.2,25.0,22000.0,1043.6,-0.126,10.0,0.458,14,prime,2,0.76,2.0,14.0,0
SME100257,micro,healthcare,business_owner,3.8,78.0,16500.0,7259.81,0.048,56.0,0.192,10,super_prime,1,1.07,1.0,8.0,0
SME100258,micro,healthcare,employee,1.0,18.0,23100.0,3242.17,-0.132,22.0,0.531,10,subprime,4,0.71,2.0,12.0,1
SME100259,small,food_service,employee,2.0,25.0,9000.0,8701.27,-0.213,59.0,0.3,14,super_prime,1,0.91,0.0,1.0,0
SME100260,micro,food_service,employee,12.1,33.0,14300.0,4875.28,0.107,55.0,0.419,6,super_prime,0,1.05,1.0,7.0,0
SME100261,small,food_service,business_owner,0.5,42.0,1000.0,1182.94,-0.215,8.0,0.085,7,subprime,2,0.48,1.0,10.0,0
SME100262,micro,food_service,business_owner,0.5,3.0,8600.0,5560.89,-0.082,30.0,0.405,8,subprime,3,0.89,2.0,9.0,0
SME100263,micro,healthcare,business_owner,16.6,9.0,16500.0,9522.33,-0.034,60.0,0.102,3,prime,1,1.03,,5.0,0
SME100264,medium,professional_services,business_owner,3.6,60.0,27700.0,101.66,0.017,1.0,0.519,13,near_prime,0,0.73,1.0,9.0,0
SME100265,micro,construction,employee,3.2,16.0,14600.0,2199.59,-0.14,13.0,0.576,6,near_prime,1,0.9,3.0,6.0,0
SME100266,micro,food_service,employee,5.6,16.0,16100.0,6423.26,0.0,34.0,0.459,5,super_prime,1,0.64,1.0,10.0,0
SME100267,micro,tech,employee,3.6,12.0,15100.0,1602.11,-0.023,9.0,0.105,5,prime,0,0.57,1.0,2.0,0
SME100268,micro,tech,business_owner,0.9,1.0,11500.0,5530.2,-0.031,30.0,0.172,13,prime,1,0.64,2.0,11.0,0
SME100269,micro,professional_services,employee,11.1,1.0,15600.0,1684.06,0.081,14.0,0.181,9,near_prime,2,0.73,4.0,0.0,0
SME100270,micro,tech,employee,6.5,32.0,11000.0,7288.02,-0.189,75.0,0.441,7,super_prime,0,1.0,1.0,0.0,1
SME100271,micro,healthcare,employee,1.4,18.0,24400.0,3999.49,-0.065,25.0,0.326,11,near_prime,2,0.62,2.0,9.0,0
SME100272,micro,retail,business_owner,6.3,5.0,8700.0,4049.37,-0.032,21.0,0.135,13,prime,1,0.99,2.0,10.0,0
SME100273,small,tech,business_owner,0.5,3.0,17900.0,3852.98,0.039,32.0,0.165,6,near_prime,2,0.49,1.0,15.0,0
SME100274,small,food_service,business_owner,0.7,24.0,12400.0,4724.7,-0.325,48.0,0.326,10,prime,0,0.92,1.0,7.0,0
SME100275,micro,retail,business_owner,0.5,24.0,19700.0,7646.48,-0.184,57.0,0.231,11,prime,1,0.76,1.0,0.0,0
SME100276,micro,tech,business_owner,6.9,12.0,16500.0,2553.17,0.133,17.0,0.335,10,prime,0,0.83,2.0,10.0,0
SME100277,micro,retail,business_owner,1.2,2.0,14800.0,113.48,0.135,1.0,0.495,3,prime,1,0.79,0.0,0.0,1
SME100278,small,construction,business_owner,3.2,27.0,10800.0,2056.98,-0.194,14.0,0.64,9,subprime,4,0.48,3.0,5.0,0
SME100279,small,tech,business_owner,7.6,6.0,21000.0,3291.88,0.065,32.0,0.01,13,prime,1,0.86,4.0,6.0,0
SME100280,micro,tech,employee,12.0,11.0,22200.0,10166.94,-0.006,62.0,0.245,11,prime,3,0.7,0.0,2.0,0
SME100281,micro,healthcare,employee,10.2,10.0,24400.0,4586.51,0.012,31.0,0.39,6,near_prime,1,0.52,4.0,2.0,0
SME100282,micro,tech,employee,3.1,24.0,5300.0,42532.53,-0.226,243.0,0.1,5,prime,0,0.81,0.0,9.0,1
SME100283,micro,professional_services,employee,14.3,17.0,1000.0,4845.22,0.002,60.0,0.163,6,near_prime,1,0.67,5.0,4.0,1
SME100284,small,tech,employee,0.5,13.0,35100.0,4679.22,-0.195,31.0,0.17,7,subprime,4,0.52,3.0,7.0,1
SME100285,micro,retail,employee,2.4,18.0,9600.0,9339.69,-0.012,56.0,0.409,6,near_prime,0,0.58,6.0,18.0,0
SME100286,micro,food_service,business_owner,7.9,13.0,2100.0,11415.44,0.133,74.0,0.116,10,super_prime,1,0.68,2.0,6.0,0
SME100287,micro,retail,business_owner,4.0,36.0,20500.0,5221.8,-0.11,29.0,0.637,5,prime,0,0.87,2.0,14.0,0
SME100288,micro,construction,business_owner,8.7,4.0,12700.0,1332.07,0.059,11.0,0.49,12,prime,0,0.75,3.0,13.0,1
SME100289,micro,retail,business_owner,4.8,35.0,5200.0,7080.28,0.015,39.0,0.309,7,super_prime,0,0.83,0.0,,0
SME100290,small,food_service,business_owner,14.1,3.0,24000.0,9778.86,0.095,102.0,0.022,12,prime,0,1.01,,12.0,1
SME100291,micro,professional_services,employee,12.9,4.0,7800.0,2668.16,-0.097,19.0,0.61,7,subprime,4,0.59,2.0,8.0,1
SME100292,medium,food_service,employee,7.7,35.0,18200.0,3569.22,-0.115,41.0,0.602,2,super_prime,1,0.57,2.0,15.0,0
SME100293,micro,retail,employee,1.0,42.0,1000.0,3021.77,0.205,16.0,0.256,9,prime,1,0.89,0.0,1.0,0
SME100294,small,food_service,business_owner,0.5,75.0,11900.0,12914.55,-0.213,115.0,0.172,6,near_prime,1,0.84,1.0,16.0,1
SME100295,medium,retail,business_owner,18.7,49.0,22400.0,1933.59,-0.004,11.0,0.249,3,super_prime,1,0.73,0.0,5.0,0
SME100296,medium,food_service,employee,7.4,26.0,13700.0,6129.2,-0.083,36.0,0.224,11,subprime,5,0.44,2.0,13.0,0
SME100297,small,professional_services,employee,1.3,28.0,10100.0,5610.43,0.108,48.0,0.073,13,super_prime,0,0.91,2.0,0.0,0
SME100298,small,food_service,employee,1.9,8.0,17500.0,1605.26,-0.017,11.0,0.447,14,super_prime,0,0.72,1.0,12.0,0
SME100299,small,healthcare,business_owner,1.3,32.0,19300.0,7342.7,0.161,57.0,0.085,10,subprime,3,0.58,0.0,10.0,0
SME100300,small,food_service,employee,7.9,30.0,15500.0,5551.59,-0.074,35.0,0.454,11,prime,2,0.73,2.0,12.0,0
SME100301,micro,food_service,employee,5.2,42.0,17800.0,4541.27,-0.231,41.0,0.111,13,subprime,1,0.44,2.0,6.0,0
SME100302,micro,food_service,business_owner,22.0,59.0,11700.0,90.54,-0.095,1.0,0.553,12,super_prime,0,0.49,0.0,10.0,1
SME100303,micro,retail,employee,4.4,4.0,20000.0,8546.31,0.065,82.0,0.452,12,super_prime,0,0.75,1.0,5.0,0
SME100304,small,retail,employee,16.3,3.0,14700.0,4377.76,-0.147,35.0,0.287,7,prime,3,0.91,0.0,7.0,0
SME100305,micro,tech,employee,0.5,65.0,21100.0,9047.13,0.093,70.0,0.306,14,near_prime,4,0.63,4.0,1.0,0
SME100306,micro,professional_services,business_owner,6.8,14.0,18600.0,107.33,0.073,1.0,0.435,8,prime,1,0.58,1.0,8.0,0
SME100307,small,tech,employee,7.4,9.0,9200.0,6911.24,0.077,75.0,0.471,4,subprime,4,0.63,3.0,11.0,0
SME100308,micro,professional_services,business_owner,1.1,7.0,9500.0,5586.9,-0.189,54.0,0.161,3,subprime,2,0.31,1.0,9.0,0
SME100309,micro,food_service,employee,15.3,1.0,11300.0,4486.31,0.056,34.0,0.221,3,near_prime,4,0.61,0.0,1.0,0
SME100310,micro,tech,employee,15.4,4.0,17600.0,4121.36,-0.101,24.0,0.517,5,super_prime,0,0.85,0.0,13.0,0
SME100311,micro,retail,employee,3.7,33.0,22600.0,8071.65,0.092,73.0,0.639,8,near_prime,0,0.68,3.0,2.0,0
SME100312,micro,tech,business_owner,4.2,2.0,5000.0,4059.07,-0.1,37.0,0.098,8,near_prime,0,0.77,1.0,11.0,0
SME100313,micro,food_service,employee,2.6,1.0,9200.0,18553.81,-0.104,163.0,0.296,4,near_prime,3,0.93,1.0,14.0,1
SME100314,micro,healthcare,employee,10.0,61.0,21500.0,10656.97,0.086,91.0,0.522,13,near_prime,1,0.61,0.0,,0
SME100315,micro,healthcare,business_owner,2.1,9.0,12800.0,2169.93,0.118,14.0,0.319,9,near_prime,2,0.68,2.0,12.0,1
SME100316,micro,food_service,employee,10.5,52.0,9500.0,3625.13,0.08,39.0,0.016,13,super_prime,0,0.83,0.0,10.0,0
SME100317,small,retail,employee,1.1,17.0,12500.0,3139.26,0.027,37.0,0.144,5,prime,0,0.64,2.0,6.0,0
SME100318,micro,healthcare,employee,0.8,7.0,14000.0,1335.54,-0.114,9.0,0.301,9,near_prime,2,0.41,1.0,0.0,0
SME100319,medium,construction,employee,5.5,62.0,14200.0,2184.63,0.017,17.0,0.379,9,super_prime,0,0.71,1.0,4.0,1
SME100320,medium,food_service,employee,4.0,16.0,12700.0,112.75,0.127,1.0,0.187,13,subprime,2,0.54,0.0,0.0,0
SME100321,micro,healthcare,business_owner,8.7,57.0,20100.0,97.7,-0.023,1.0,0.355,12,prime,0,0.95,1.0,8.0,0
SME100322,micro,professional_services,employee,2.0,1.0,18600.0,3046.87,-0.03,17.0,0.527,8,prime,1,0.81,2.0,10.0,0
SME100323,micro,construction,employee,1.0,45.0,8400.0,5880.12,-0.146,71.0,0.662,7,near_prime,1,0.6,0.0,14.0,0
SME100324,small,professional_services,business_owner,1.2,1.0,10100.0,4490.64,0.025,47.0,0.73,7,near_prime,3,0.74,1.0,4.0,1
SME100325,small,retail,business_owner,5.1,14.0,1000.0,7103.42,0.09,42.0,0.317,7,subprime,3,0.51,4.0,10.0,0
SME100326,small,retail,employee,1.9,29.0,11000.0,4439.74,-0.097,55.0,0.498,8,subprime,3,0.37,0.0,14.0,0
SME100327,micro,construction,business_owner,0.8,14.0,12800.0,7785.28,0.015,66.0,0.359,2,near_prime,1,0.84,3.0,10.0,0
SME100328,small,tech,employee,0.8,76.0,28100.0,6842.86,0.049,67.0,0.259,8,near_prime,1,0.59,3.0,8.0,0
SME100329,micro,construction,employee,1.9,85.0,15500.0,4715.81,-0.163,27.0,0.446,5,super_prime,1,0.65,1.0,5.0,0
SME100330,small,professional_services,employee,0.8,13.0,9900.0,92.4,-0.076,1.0,0.113,1,prime,2,0.49,1.0,,0
SME100331,micro,healthcare,employee,3.8,2.0,17200.0,3440.54,-0.02,39.0,0.436,5,super_prime,0,0.71,1.0,4.0,0
SME100332,small,professional_services,employee,8.3,1.0,22800.0,8663.71,0.222,46.0,0.706,9,prime,1,0.87,3.0,10.0,0
SME100333,small,professional_services,business_owner,1.3,74.0,9500.0,6808.51,0.034,42.0,0.703,12,super_prime,1,0.94,0.0,8.0,0
SME100334,micro,food_service,business_owner,3.9,7.0,16700.0,8382.98,0.019,71.0,0.197,3,prime,1,0.69,1.0,16.0,0
SME100335,small,construction,employee,4.4,26.0,17900.0,3997.97,-0.172,42.0,0.497,6,super_prime,0,1.07,0.0,2.0,0
SME100336,micro,professional_services,employee,1.7,41.0,23700.0,5803.78,-0.134,58.0,0.643,12,super_prime,0,0.78,1.0,6.0,0
SME100337,small,tech,employee,5.8,7.0,27500.0,3730.8,-0.041,24.0,0.295,12,prime,0,0.64,1.0,12.0,0
SME100338,micro,food_service,business_owner,9.2,25.0,4300.0,5801.22,0.223,43.0,0.616,14,subprime,1,0.66,2.0,,0
SME100339,medium,professional_services,business_owner,2.9,9.0,3200.0,1301.46,-0.052,7.0,0.789,12,super_prime,0,0.91,0.0,9.0,1
SME100340,micro,retail,business_owner,2.9,32.0,1000.0,5147.29,-0.042,27.0,0.266,14,near_prime,7,0.79,2.0,3.0,0
SME100341,medium,construction,business_owner,0.9,71.0,6800.0,1206.71,0.007,8.0,0.081,8,near_prime,2,0.94,1.0,21.0,0
SME100342,small,tech,business_owner,7.2,67.0,8000.0,5239.93,-0.175,44.0,0.369,14,prime,1,0.59,2.0,5.0,1
SME100343,small,tech,employee,16.5,45.0,19600.0,2964.34,0.017,21.0,0.113,14,prime,0,0.51,3.0,4.0,0
SME100344,small,professional_services,employee,0.5,37.0,12400.0,4709.49,0.105,56.0,0.228,14,super_prime,2,1.07,0.0,13.0,1
SME100345,small,professional_services,business_owner,2.7,2.0,14300.0,36602.68,-0.185,193.0,0.582,4,near_prime,1,0.61,2.0,12.0,0
SME100346,medium,food_service,employee,7.2,8.0,14300.0,3481.18,-0.086,34.0,0.156,11,super_prime,0,0.88,1.0,21.0,0
SME100347,micro,tech,business_owner,7.8,24.0,11400.0,4771.59,0.082,55.0,0.186,7,super_prime,0,0.75,2.0,9.0,0
SME100348,small,retail,employee,1.1,24.0,15100.0,7441.33,0.004,38.0,0.476,13,super_prime,0,0.8,0.0,5.0,0
SME100349,micro,construction,employee,4.8,39.0,23900.0,2076.46,0.127,13.0,0.313,2,super_prime,0,0.83,2.0,17.0,0
SME100350,small,professional_services,business_owner,0.7,6.0,31300.0,4665.9,-0.134,36.0,0.187,14,super_prime,0,0.75,1.0,7.0,0
SME100351,micro,construction,business_owner,23.9,10.0,22100.0,4374.16,0.043,30.0,0.145,13,prime,1,0.75,0.0,11.0,0
SME100352,small,professional_services,employee,5.0,19.0,24500.0,5705.44,-0.038,36.0,0.126,7,prime,1,0.82,1.0,15.0,1
SME100353,small,professional_services,business_owner,0.5,2.0,25100.0,12296.66,0.387,78.0,0.693,4,near_prime,2,0.72,1.0,14.0,0
SME100354,micro,professional_services,business_owner,4.8,29.0,11900.0,2383.82,-0.041,18.0,0.331,7,prime,0,0.88,,9.0,1
SME100355,micro,construction,employee,1.6,50.0,24200.0,4944.59,-0.078,54.0,0.379,11,super_prime,0,0.83,0.0,12.0,1
SME100356,small,tech,employee,11.9,12.0,10700.0,7763.22,-0.115,51.0,0.358,2,near_prime,3,0.96,3.0,4.0,0
SME100357,small,food_service,business_owner,6.0,3.0,16000.0,3968.22,-0.109,22.0,0.527,1,subprime,1,0.45,1.0,15.0,0
SME100358,micro,professional_services,business_owner,2.0,3.0,14200.0,1312.61,0.114,11.0,0.038,12,near_prime,0,0.56,2.0,12.0,1
SME100359,small,retail,business_owner,3.6,1.0,12500.0,6452.82,0.093,52.0,0.406,11,super_prime,0,0.68,0.0,,1
SME100360,medium,construction,business_owner,5.9,28.0,18000.0,24744.83,-0.006,145.0,0.275,8,prime,1,0.9,1.0,0.0,0
SME100361,micro,tech,employee,2.6,66.0,8200.0,7802.43,0.088,44.0,0.248,6,prime,2,0.72,0.0,5.0,0
SME100362,micro,professional_services,employee,11.6,15.0,6900.0,5971.96,0.004,52.0,0.531,2,prime,0,0.71,0.0,12.0,0
SME100363,micro,food_service,employee,0.8,20.0,14700.0,1321.75,-0.136,8.0,0.227,8,subprime,1,0.42,3.0,16.0,1
SME100364,small,professional_services,employee,10.2,21.0,17600.0,2634.38,-0.001,14.0,0.579,8,prime,1,0.55,2.0,13.0,0
SME100365,micro,professional_services,employee,2.7,11.0,17100.0,2652.8,-0.231,17.0,0.448,1,near_prime,0,0.64,2.0,8.0,0
SME100366,small,food_service,employee,20.7,15.0,21900.0,7328.3,-0.057,56.0,0.181,2,prime,0,0.42,0.0,9.0,0
SME100367,small,professional_services,employee,18.3,1.0,10400.0,102.15,0.021,1.0,0.246,10,super_prime,0,0.97,0.0,1.0,1
SME100368,micro,professional_services,business_owner,6.4,17.0,23500.0,5074.6,0.034,27.0,0.399,12,prime,1,0.56,2.0,5.0,0
SME100369,small,food_service,business_owner,6.0,28.0,1000.0,3605.96,0.102,34.0,0.047,11,super_prime,0,0.74,0.0,3.0,0
SME100370,small,professional_services,employee,17.2,33.0,24800.0,102.81,0.028,1.0,0.51,9,near_prime,1,0.56,1.0,2.0,0
SME100371,micro,construction,employee,4.3,25.0,24400.0,2468.58,-0.157,19.0,0.597,4,super_prime,2,0.65,0.0,0.0,1
SME100372,micro,tech,employee,1.9,21.0,23400.0,39424.22,-0.049,256.0,0.031,9,near_prime,0,0.64,3.0,15.0,0
SME100373,micro,retail,business_owner,6.9,25.0,14200.0,12268.92,0.108,97.0,0.554,9,near_prime,3,0.49,1.0,6.0,0
SME100374,micro,healthcare,business_owner,0.7,32.0,7800.0,6740.99,-0.063,48.0,0.532,2,subprime,3,0.63,2.0,10.0,0
SME100375,micro,retail,business_owner,3.7,11.0,15300.0,7519.6,-0.132,53.0,0.653,7,super_prime,0,0.72,2.0,4.0,0
SME100376,medium,professional_services,business_owner,6.6,20.0,19000.0,86.97,-0.13,1.0,0.504,12,near_prime,3,0.8,1.0,5.0,0
SME100377,micro,healthcare,employee,9.9,13.0,23100.0,4361.78,0.249,24.0,0.108,6,near_prime,2,0.74,2.0,8.0,0
SME100378,micro,tech,business_owner,2.6,17.0,10500.0,2397.51,0.131,16.0,0.324,12,prime,2,0.9,3.0,,0
SME100379,small,healthcare,business_owner,2.4,28.0,17900.0,7424.35,0.065,54.0,0.215,11,super_prime,0,0.74,0.0,6.0,0
SME100380,small,retail,employee,1.1,8.0,18200.0,115.19,0.152,1.0,0.537,7,subprime,3,0.25,3.0,1.0,0
SME100381,medium,food_service,business_owner,6.0,87.0,21700.0,8082.46,0.222,91.0,0.443,11,prime,1,0.69,2.0,13.0,0
SME100382,small,retail,business_owner,13.5,6.0,19900.0,7100.34,0.082,42.0,0.39,4,super_prime,0,0.8,1.0,0.0,1
SME100383,micro,professional_services,employee,11.2,23.0,7400.0,1987.53,-0.222,16.0,0.335,3,near_prime,2,0.67,2.0,1.0,0
SME100384,micro,food_service,employee,9.6,2.0,22600.0,4085.65,0.086,42.0,0.431,11,super_prime,0,0.89,1.0,9.0,1
SME100385,medium,tech,employee,0.5,28.0,9200.0,493.02,0.093,5.0,0.261,14,prime,1,0.77,3.0,10.0,0
SME100386,small,food_service,business_owner,2.4,1.0,12100.0,10906.08,0.021,78.0,0.242,11,near_prime,2,0.67,2.0,8.0,1
SME100387,medium,healthcare,employee,3.1,15.0,11200.0,9658.97,0.125,88.0,0.255,8,prime,0,0.89,2.0,3.0,0
SME100388,micro,food_service,employee,1.8,13.0,19700.0,7538.09,-0.027,41.0,0.359,3,prime,1,0.63,2.0,12.0,0
SME100389,small,healthcare,business_owner,5.1,63.0,15600.0,2195.17,0.11,12.0,0.106,12,super_prime,0,0.84,0.0,15.0,0
SME100390,small,food_service,business_owner,14.8,34.0,8800.0,356.14,0.006,2.0,0.316,6,near_prime,2,0.85,2.0,9.0,0
SME100391,micro,food_service,business_owner,3.0,16.0,3200.0,3423.58,0.083,37.0,0.389,5,prime,1,1.09,1.0,2.0,0
SME100392,small,food_service,employee,15.2,15.0,13000.0,10507.05,0.119,81.0,0.393,2,prime,1,0.99,1.0,10.0,0
SME100393,small,construction,employee,2.3,4.0,12300.0,4839.01,-0.221,25.0,0.694,5,prime,1,0.75,0.0,9.0,0
SME100394,micro,professional_services,business_owner,7.0,26.0,19900.0,3140.36,0.083,16.0,0.227,6,near_prime,5,0.6,1.0,11.0,0
SME100395,micro,tech,business_owner,6.5,51.0,2700.0,7360.37,-0.184,41.0,0.587,1,prime,2,1.03,3.0,10.0,0
SME100396,small,retail,business_owner,0.5,10.0,25400.0,6144.78,-0.028,53.0,0.31,8,prime,3,0.71,0.0,0.0,1
SME100397,micro,tech,employee,0.5,21.0,17100.0,7094.72,0.153,41.0,0.156,10,prime,1,0.75,1.0,5.0,0
SME100398,micro,retail,employee,1.5,22.0,17300.0,4242.92,0.011,37.0,0.126,1,prime,0,0.63,4.0,9.0,0
SME100399,micro,professional_services,business_owner,1.0,38.0,9800.0,2038.82,-0.133,18.0,0.45,8,super_prime,0,0.93,2.0,7.0,1
SME100400,micro,retail,employee,1.8,13.0,22400.0,7003.65,-0.1,39.0,0.652,6,subprime,1,0.63,3.0,8.0,1
SME100401,medium,professional_services,employee,0.6,21.0,15000.0,4782.68,0.037,28.0,0.253,7,near_prime,1,0.86,1.0,10.0,1
SME100402,small,construction,business_owner,3.0,38.0,5300.0,4772.64,-0.194,56.0,0.458,1,super_prime,0,0.8,2.0,12.0,0
SME100403,micro,professional_services,employee,19.0,3.0,7900.0,8693.38,0.03,74.0,0.576,9,prime,1,0.86,1.0,8.0,0
SME100404,medium,healthcare,business_owner,4.6,2.0,4800.0,7618.48,0.069,76.0,0.363,8,prime,1,0.84,1.0,4.0,1
SME100405,small,construction,business_owner,0.7,7.0,8300.0,6853.32,0.229,41.0,0.354,2,near_prime,1,0.56,1.0,0.0,0
