customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,received_offer,offer_type,retained_post_offer
SME163585,medium,retail,business_owner,5.7,10.0,18800.0,5419.68,-0.041,49.0,0.131,3,prime,1,1.2,2.0,0.0,0,1,credit_increase,0
SME132989,micro,construction,business_owner,1.8,1.0,24700.0,7698.23,-0.003,47.0,0.109,12,subprime,1,0.65,0.0,6.0,0,0,none,1
SME121875,medium,professional_services,business_owner,14.0,6.0,13800.0,385.91,-0.262,5.0,0.531,12,near_prime,3,0.66,3.0,4.0,0,1,waived_fee,1
SME104786,micro,tech,business_owner,3.4,7.0,8000.0,5812.65,-0.196,47.0,0.292,1,super_prime,1,0.81,0.0,9.0,1,1,waived_fee,1
SME108363,micro,retail,employee,10.5,5.0,16800.0,3434.64,-0.246,22.0,0.827,4,prime,0,0.7,1.0,3.0,1,0,none,1
SME186874,micro,professional_services,business_owner,0.5,4.0,25500.0,9561.93,-0.062,53.0,0.23,5,prime,0,0.82,1.0,5.0,0,1,waived_fee,1
SME115765,micro,healthcare,employee,1.4,10.0,21500.0,6416.25,-0.089,52.0,0.245,4,prime,2,0.69,1.0,3.0,1,1,travel_credit,1
SME121029,small,professional_services,business_owner,3.3,2.0,25500.0,4629.31,-0.102,30.0,0.622,8,prime,2,1.04,1.0,12.0,0,1,travel_credit,1
SME197876,micro,construction,employee,17.1,29.0,10100.0,2656.24,-0.095,23.0,0.156,9,subprime,2,0.37,3.0,0.0,0,0,none,1
SME178246,micro,healthcare,business_owner,1.5,33.0,20100.0,5327.09,-0.225,51.0,0.135,6,near_prime,4,0.63,0.0,15.0,0,0,none,0
SME198675,micro,tech,business_owner,2.7,51.0,1800.0,827.1,0.004,7.0,0.354,3,prime,0,0.72,,2.0,1,1,credit_increase,1
SME115733,small,retail,employee,6.4,4.0,14400.0,9496.98,0.002,96.0,0.368,7,subprime,2,0.77,2.0,7.0,0,0,none,1
SME191039,small,retail,employee,0.5,4.0,19500.0,6721.97,-0.102,35.0,0.607,6,super_prime,0,0.74,1.0,3.0,0,0,none,1
SME182417,micro,healthcare,business_owner,3.3,22.0,9800.0,1947.59,0.128,11.0,0.687,7,near_prime,2,0.78,,5.0,1,1,credit_increase,1
SME146101,medium,tech,employee,1.3,13.0,12700.0,5324.58,0.018,42.0,0.339,7,prime,1,0.76,2.0,10.0,0,0,none,1
SME142844,small,healthcare,business_owner,0.6,17.0,26200.0,2471.81,-0.16,13.0,0.06,9,super_prime,0,0.65,0.0,19.0,0,1,travel_credit,1
SME119181,small,healthcare,business_owner,1.2,19.0,29200.0,6858.73,-0.007,41.0,0.545,13,prime,0,0.95,1.0,3.0,0,0,none,0
SME153862,medium,retail,business_owner,4.9,77.0,19400.0,2542.45,-0.009,18.0,0.511,4,near_prime,3,0.47,0.0,12.0,1,0,none,0
SME112939,micro,food_service,employee,2.1,5.0,20800.0,2544.88,0.086,21.0,0.451,14,near_prime,1,0.38,1.0,15.0,1,0,none,1
SME172013,micro,retail,business_owner,0.5,1.0,11100.0,703.63,-0.121,6.0,0.363,9,subprime,3,0.49,2.0,11.0,0,1,credit_increase,1
SME175211,small,retail,employee,1.5,14.0,15500.0,5371.11,-0.027,35.0,0.289,3,prime,0,1.08,3.0,7.0,1,0,none,1
SME118217,micro,healthcare,business_owner,2.7,35.0,14200.0,1923.91,-0.076,21.0,0.141,14,subprime,1,0.68,2.0,7.0,0,0,none,0
SME162912,small,retail,business_owner,26.7,7.0,12000.0,5265.89,0.132,61.0,0.38,9,near_prime,3,0.62,1.0,2.0,0,0,none,0
SME180466,micro,retail,business_owner,5.8,27.0,27200.0,87.58,-0.124,1.0,0.726,12,super_prime,0,0.63,1.0,4.0,1,1,travel_credit,1
SME107818,medium,healthcare,business_owner,7.9,13.0,18600.0,2832.75,-0.174,22.0,0.3,3,super_prime,0,0.94,0.0,10.0,1,1,credit_increase,1
SME189032,small,retail,employee,11.3,5.0,26500.0,4272.54,-0.002,28.0,0.385,3,super_prime,0,0.74,2.0,3.0,0,0,none,1
SME119689,micro,tech,business_owner,10.5,1.0,16300.0,4474.37,0.302,32.0,0.276,13,near_prime,0,0.7,6.0,13.0,1,1,waived_fee,1
SME144162,micro,healthcare,business_owner,0.6,21.0,9700.0,4621.05,0.033,37.0,0.427,11,subprime,1,0.75,2.0,9.0,1,1,credit_increase,1
SME189734,micro,professional_services,business_owner,9.5,2.0,12000.0,106.61,0.066,1.0,0.222,11,prime,1,0.64,4.0,10.0,0,1,credit_increase,0
SME136525,micro,healthcare,employee,6.9,12.0,23800.0,1687.35,0.036,16.0,0.69,13,near_prime,1,0.76,4.0,14.0,0,0,none,1
SME143479,micro,tech,business_owner,0.7,1.0,26400.0,3149.04,0.011,17.0,0.231,9,super_prime,0,0.89,0.0,12.0,0,0,none,0
SME161390,micro,retail,business_owner,9.9,2.0,21200.0,3781.05,-0.093,42.0,0.465,7,subprime,2,0.61,4.0,8.0,1,0,none,0
SME125369,medium,retail,business_owner,6.5,11.0,12500.0,856.4,0.044,5.0,0.159,7,near_prime,1,0.59,2.0,5.0,1,1,credit_increase,1
SME144673,micro,healthcare,employee,14.9,2.0,24900.0,4247.12,-0.043,23.0,0.159,10,prime,1,0.78,1.0,9.0,0,1,waived_fee,1
SME141235,small,professional_services,employee,7.7,13.0,19000.0,5908.19,0.081,50.0,0.322,11,super_prime,0,0.95,1.0,7.0,0,0,none,1
SME149468,medium,retail,employee,6.4,102.0,13100.0,106.0,0.06,1.0,0.678,12,prime,0,1.03,0.0,3.0,0,0,none,1
SME175217,micro,food_service,business_owner,2.3,27.0,1000.0,5462.8,-0.242,34.0,0.484,9,prime,1,0.74,0.0,6.0,0,1,credit_increase,1
SME105946,micro,healthcare,employee,7.3,64.0,2800.0,3492.92,-0.059,26.0,0.226,10,prime,0,0.78,1.0,5.0,0,0,none,1
SME187913,small,professional_services,employee,5.3,2.0,11400.0,3380.27,-0.011,24.0,0.161,2,near_prime,2,0.54,4.0,9.0,0,0,none,1
SME162323,micro,retail,business_owner,2.8,1.0,22800.0,7412.05,0.014,56.0,0.478,13,prime,1,0.68,2.0,19.0,0,0,none,1
SME153395,micro,retail,business_owner,11.8,11.0,18800.0,1461.65,-0.047,9.0,0.153,6,prime,1,1.02,2.0,19.0,1,0,none,1
SME102719,small,healthcare,employee,2.4,3.0,18900.0,4430.29,0.012,25.0,0.319,1,prime,1,0.7,2.0,13.0,0,0,none,0
SME131373,micro,construction,business_owner,2.4,1.0,21200.0,3857.72,-0.028,22.0,0.23,12,super_prime,0,0.57,0.0,2.0,0,1,waived_fee,1
SME196262,small,retail,employee,5.5,2.0,15300.0,101.91,0.019,1.0,0.015,10,super_prime,1,0.8,0.0,9.0,0,1,waived_fee,0
SME144939,small,construction,business_owner,5.8,10.0,13200.0,4026.11,0.151,47.0,0.14,7,prime,1,0.88,0.0,3.0,0,0,none,1
SME128069,medium,food_service,business_owner,5.5,9.0,14200.0,549.91,-0.091,3.0,0.271,1,super_prime,0,0.7,0.0,11.0,0,1,waived_fee,1
SME129901,small,construction,business_owner,0.7,4.0,13300.0,1623.71,-0.358,17.0,0.297,9,prime,0,0.77,1.0,11.0,0,1,waived_fee,1
SME103857,micro,construction,business_owner,5.0,6.0,6000.0,4553.88,-0.104,28.0,0.315,13,subprime,6,0.73,2.0,15.0,0,0,none,0
SME115528,micro,professional_services,employee,4.5,6.0,17600.0,11355.6,0.219,75.0,0.095,11,prime,1,0.69,0.0,5.0,0,1,waived_fee,1
SME147952,micro,food_service,business_owner,1.3,39.0,29900.0,9934.2,0.061,79.0,0.382,9,super_prime,0,0.99,0.0,8.0,0,1,waived_fee,1
SME149722,micro,tech,business_owner,0.8,29.0,25700.0,7908.33,0.159,48.0,0.16,13,near_prime,2,0.74,1.0,8.0,0,0,none,1
SME132346,micro,professional_services,employee,4.8,3.0,17800.0,10770.44,0.025,97.0,0.481,11,near_prime,4,0.62,4.0,10.0,1,0,none,1
SME133919,micro,tech,business_owner,8.6,15.0,17500.0,10845.82,-0.013,73.0,0.561,9,prime,1,0.81,1.0,6.0,0,0,none,1
SME142147,micro,construction,business_owner,0.5,12.0,12400.0,1624.18,-0.047,8.0,0.29,12,prime,2,0.7,4.0,,0,0,none,0
SME192158,micro,professional_services,employee,7.5,14.0,19200.0,6395.07,0.152,67.0,0.662,7,prime,0,0.92,3.0,14.0,0,1,credit_increase,1
SME110276,small,healthcare,business_owner,4.5,27.0,10100.0,4717.43,0.016,26.0,0.477,3,near_prime,1,0.63,1.0,10.0,0,0,none,0
SME157530,micro,retail,employee,0.9,38.0,11600.0,5830.77,0.111,38.0,0.218,11,near_prime,2,0.58,3.0,6.0,0,1,waived_fee,1
SME178490,micro,professional_services,business_owner,7.9,42.0,7000.0,7420.9,0.305,39.0,0.216,14,subprime,3,0.62,1.0,15.0,0,0,none,0
SME111825,micro,retail,business_owner,7.9,62.0,14000.0,8096.49,0.06,48.0,0.132,6,near_prime,2,0.98,2.0,9.0,0,1,waived_fee,1
SME160218,small,professional_services,business_owner,7.5,55.0,14800.0,2142.66,-0.079,12.0,0.084,3,prime,0,0.44,0.0,5.0,0,0,none,1
SME120643,micro,tech,business_owner,17.0,13.0,1000.0,1844.56,0.095,17.0,0.134,3,super_prime,2,0.88,0.0,0.0,1,1,travel_credit,0
SME161100,small,food_service,business_owner,10.2,42.0,22900.0,108.34,0.083,1.0,0.552,5,prime,1,0.79,0.0,12.0,0,0,none,1
SME106608,micro,food_service,employee,0.5,3.0,7800.0,1277.71,-0.177,8.0,0.3,12,subprime,3,0.6,2.0,11.0,0,0,none,1
SME133004,medium,food_service,business_owner,8.9,6.0,20900.0,6866.99,-0.007,79.0,0.132,5,near_prime,1,0.61,3.0,9.0,0,1,credit_increase,0
SME163990,micro,professional_services,employee,2.0,18.0,13400.0,3382.68,-0.103,20.0,0.525,4,prime,0,0.85,1.0,4.0,0,0,none,1
SME163964,micro,construction,business_owner,10.3,14.0,21100.0,6526.83,0.01,38.0,0.093,2,near_prime,1,0.68,1.0,7.0,0,1,credit_increase,1
SME152423,micro,professional_services,business_owner,6.1,12.0,31100.0,10281.51,0.082,97.0,0.384,11,prime,0,0.88,1.0,10.0,0,1,waived_fee,1
SME106243,small,food_service,business_owner,1.7,3.0,10700.0,4239.83,-0.013,52.0,0.607,6,prime,2,0.58,1.0,0.0,0,1,credit_increase,0
SME172957,micro,retail,employee,2.7,7.0,4400.0,3272.09,0.204,21.0,0.423,7,near_prime,1,0.89,1.0,8.0,1,0,none,1
SME119851,small,food_service,business_owner,0.5,1.0,11500.0,3197.49,-0.129,29.0,0.629,5,subprime,1,0.36,3.0,13.0,1,1,credit_increase,1
SME135987,micro,retail,business_owner,2.8,7.0,33100.0,5498.39,0.003,32.0,0.047,2,prime,1,0.71,3.0,11.0,0,1,credit_increase,1
SME153797,micro,professional_services,employee,11.9,18.0,16300.0,5625.82,-0.082,38.0,0.209,7,prime,0,0.71,0.0,12.0,1,0,none,1
SME197450,micro,tech,employee,12.7,6.0,22900.0,3541.65,0.005,20.0,0.244,9,prime,1,0.71,0.0,18.0,0,0,none,1
SME144459,micro,professional_services,employee,2.3,34.0,10500.0,574.01,-0.133,3.0,0.336,8,super_prime,0,1.2,2.0,8.0,0,1,credit_increase,1
SME136675,small,retail,business_owner,9.7,6.0,22900.0,1914.38,0.026,16.0,0.481,13,near_prime,6,0.24,3.0,8.0,0,0,none,1
SME142470,micro,professional_services,employee,7.3,2.0,31500.0,817.17,-0.138,5.0,0.175,6,super_prime,0,0.85,0.0,8.0,0,0,none,1
SME171845,small,retail,business_owner,7.6,26.0,33500.0,7831.68,-0.158,53.0,0.125,1,super_prime,0,0.89,2.0,16.0,0,0,none,1
SME146467,small,food_service,employee,4.9,13.0,28500.0,5294.51,0.169,50.0,0.031,1,near_prime,4,0.66,0.0,5.0,0,0,none,1
SME170856,micro,food_service,employee,3.6,20.0,4300.0,7120.49,-0.01,51.0,0.135,11,super_prime,0,1.02,2.0,10.0,1,1,credit_increase,1
SME103464,small,healthcare,business_owner,3.8,23.0,25800.0,5663.98,0.16,60.0,0.027,9,prime,0,1.03,1.0,2.0,0,0,none,1
SME165211,small,food_service,business_owner,40.0,14.0,14300.0,2709.81,0.068,19.0,0.712,7,subprime,4,0.57,1.0,14.0,0,0,none,1
SME192018,micro,retail,business_owner,3.0,19.0,16300.0,5517.08,-0.001,38.0,0.401,14,prime,3,0.83,1.0,18.0,1,1,credit_increase,1
SME151641,micro,food_service,business_owner,0.9,24.0,18000.0,5467.66,-0.081,67.0,0.25,13,near_prime,1,0.79,3.0,21.0,0,0,none,1
SME136619,medium,professional_services,business_owner,0.7,1.0,16800.0,7390.71,0.065,68.0,0.29,9,near_prime,0,0.56,1.0,5.0,0,1,credit_increase,1
SME161624,medium,retail,business_owner,3.8,10.0,22700.0,5326.23,-0.253,29.0,0.142,1,super_prime,0,0.98,2.0,13.0,1,0,none,1
SME176718,micro,food_service,business_owner,36.1,11.0,28500.0,993.73,-0.095,7.0,0.196,4,near_prime,2,0.43,0.0,7.0,1,0,none,0
SME107201,micro,healthcare,business_owner,2.1,6.0,23000.0,4996.42,-0.002,44.0,0.115,6,prime,0,0.49,0.0,6.0,1,0,none,1
SME192604,small,food_service,business_owner,17.0,28.0,23400.0,1393.21,-0.168,11.0,0.079,14,prime,0,0.87,4.0,1.0,0,0,none,1
SME168237,micro,healthcare,business_owner,0.6,7.0,17300.0,4176.46,0.04,51.0,0.381,1,prime,2,0.62,3.0,12.0,0,0,none,0
SME146139,micro,tech,employee,3.4,1.0,12800.0,6395.73,-0.034,33.0,0.325,8,prime,0,0.78,5.0,10.0,1,1,credit_increase,1
SME126347,micro,food_service,employee,5.7,6.0,13300.0,6919.56,-0.039,59.0,0.552,6,prime,0,0.96,0.0,9.0,1,0,none,1
SME190829,small,professional_services,business_owner,7.7,30.0,8800.0,1359.78,-0.114,14.0,0.332,4,prime,0,0.83,1.0,4.0,0,0,none,1
SME102096,micro,construction,business_owner,6.7,2.0,20600.0,4538.79,-0.04,35.0,0.339,14,near_prime,1,0.49,1.0,8.0,0,0,none,0
SME180872,small,professional_services,employee,1.6,24.0,8500.0,6312.13,0.083,66.0,0.092,2,prime,0,0.86,1.0,8.0,0,0,none,1
SME103641,micro,healthcare,employee,7.8,55.0,22400.0,104.78,0.048,1.0,0.326,3,prime,1,0.63,0.0,,0,0,none,1
SME176488,micro,construction,employee,3.1,9.0,20400.0,80346.12,-0.07,738.0,0.606,1,subprime,1,0.74,4.0,5.0,0,0,none,1
SME183836,medium,retail,employee,0.8,65.0,10300.0,1380.76,-0.274,13.0,0.275,11,subprime,1,0.36,2.0,5.0,0,0,none,1
SME161095,small,professional_services,business_owner,0.8,24.0,3000.0,2108.59,-0.163,18.0,0.635,11,super_prime,1,1.08,1.0,11.0,0,0,none,1
SME140132,small,retail,business_owner,4.3,14.0,19300.0,2774.52,0.026,17.0,0.221,12,prime,2,0.89,0.0,8.0,1,1,waived_fee,1
SME152553,small,healthcare,business_owner,7.4,17.0,3000.0,865.67,-0.03,5.0,0.528,4,super_prime,1,0.98,1.0,10.0,0,0,none,1
SME115327,micro,professional_services,employee,6.0,1.0,2700.0,10228.59,-0.074,104.0,0.172,14,near_prime,0,0.68,3.0,4.0,1,0,none,1
SME176856,micro,construction,business_owner,6.4,38.0,24400.0,4589.6,-0.057,50.0,0.521,9,near_prime,1,0.59,3.0,9.0,0,0,none,1
SME119534,medium,food_service,employee,5.5,35.0,20800.0,5479.53,0.147,64.0,0.159,12,super_prime,1,0.93,2.0,9.0,0,1,travel_credit,1
SME112026,medium,healthcare,employee,2.7,3.0,13000.0,4239.21,-0.334,48.0,0.158,14,super_prime,0,0.86,1.0,3.0,1,1,travel_credit,1
SME124576,micro,food_service,business_owner,3.3,2.0,18800.0,2523.12,0.029,23.0,0.253,1,prime,0,0.75,2.0,4.0,1,1,waived_fee,1
SME177824,small,retail,business_owner,4.2,21.0,32900.0,171.3,0.077,1.0,0.568,2,prime,1,0.99,0.0,11.0,0,1,waived_fee,1
SME125790,small,tech,employee,14.1,25.0,12500.0,7667.54,-0.077,53.0,0.563,10,prime,0,0.59,,6.0,0,0,none,1
SME155237,micro,healthcare,business_owner,1.1,1.0,3200.0,3012.53,-0.283,26.0,0.285,7,super_prime,1,0.95,2.0,1.0,0,0,none,1
SME171092,micro,tech,employee,12.6,11.0,23500.0,4813.04,-0.015,29.0,0.327,10,super_prime,0,0.75,1.0,11.0,0,0,none,1
SME179322,small,healthcare,business_owner,12.0,14.0,23000.0,5866.79,0.108,60.0,0.493,7,near_prime,0,0.68,4.0,10.0,1,0,none,1
SME104538,micro,tech,business_owner,0.9,1.0,21400.0,6046.07,-0.082,54.0,0.341,13,prime,1,0.91,0.0,6.0,1,1,credit_increase,0
SME162177,small,retail,business_owner,0.9,10.0,11800.0,5399.65,0.224,30.0,0.294,11,near_prime,2,0.72,1.0,7.0,1,1,travel_credit,1
SME149514,small,retail,business_owner,0.8,1.0,11800.0,6169.06,0.188,75.0,0.189,1,prime,0,0.83,1.0,7.0,1,0,none,1
SME119987,small,retail,employee,1.5,12.0,18000.0,9530.65,0.048,81.0,0.147,4,near_prime,1,0.42,1.0,7.0,0,0,none,1
SME140523,small,retail,business_owner,7.4,9.0,19100.0,15912.19,0.114,160.0,0.469,3,prime,0,0.97,2.0,7.0,1,1,credit_increase,1
SME146626,small,retail,business_owner,4.9,3.0,13400.0,6341.77,0.091,57.0,0.127,11,prime,1,0.37,0.0,11.0,0,0,none,1
SME142618,micro,healthcare,business_owner,0.7,22.0,15000.0,7543.97,0.183,43.0,0.391,12,prime,0,0.72,0.0,12.0,0,1,credit_increase,1
SME175939,medium,construction,employee,0.5,12.0,13800.0,2312.51,-0.31,12.0,0.397,3,super_prime,0,0.77,0.0,9.0,0,0,none,1
SME109463,micro,professional_services,employee,3.0,1.0,14700.0,78.61,-0.214,1.0,0.204,10,near_prime,2,0.94,2.0,7.0,1,1,credit_increase,1
SME117686,micro,healthcare,business_owner,0.5,7.0,23500.0,4226.0,-0.038,35.0,0.361,12,super_prime,0,0.64,0.0,4.0,0,0,none,0
SME119220,micro,construction,employee,17.3,100.0,29900.0,5742.77,-0.008,29.0,0.579,11,prime,0,1.03,1.0,12.0,1,1,travel_credit,1
SME198111,micro,professional_services,business_owner,16.2,16.0,17600.0,4864.48,-0.207,46.0,0.078,2,near_prime,1,0.64,6.0,7.0,1,0,none,1
SME110945,medium,food_service,employee,3.0,3.0,13400.0,1216.16,0.07,7.0,0.201,14,subprime,4,0.63,1.0,0.0,1,1,waived_fee,1
SME146422,micro,tech,business_owner,14.5,24.0,19500.0,4860.26,-0.243,50.0,0.263,5,prime,2,0.73,1.0,8.0,0,1,waived_fee,1
SME166484,micro,construction,business_owner,0.5,25.0,10400.0,4991.64,-0.112,48.0,0.617,6,subprime,2,0.77,3.0,10.0,1,1,credit_increase,0
SME126998,micro,food_service,business_owner,1.8,12.0,20600.0,7210.81,0.055,47.0,0.38,6,near_prime,1,0.67,3.0,4.0,0,0,none,1
SME117675,micro,retail,business_owner,3.4,1.0,11500.0,9874.85,-0.179,120.0,0.319,14,near_prime,1,0.79,0.0,7.0,0,1,credit_increase,1
SME153219,micro,healthcare,business_owner,2.2,44.0,1000.0,9681.04,0.117,66.0,0.691,9,subprime,2,0.84,1.0,10.0,1,1,waived_fee,1
SME100018,small,construction,business_owner,14.2,13.0,18300.0,6335.84,0.014,74.0,0.296,8,prime,2,1.1,3.0,15.0,0,0,none,1
SME176837,micro,retail,employee,2.0,1.0,1900.0,261.03,-0.173,2.0,0.525,10,prime,1,0.64,2.0,16.0,1,0,none,1
SME164185,micro,professional_services,business_owner,8.6,35.0,22100.0,6041.68,-0.149,30.0,0.528,14,prime,0,0.72,0.0,7.0,0,1,waived_fee,0
SME192046,small,healthcare,employee,2.7,2.0,23700.0,2894.32,0.032,18.0,0.134,2,prime,2,0.85,1.0,3.0,0,1,credit_increase,1
SME181738,small,professional_services,employee,0.8,20.0,12800.0,4832.86,0.034,41.0,0.644,11,prime,2,0.97,2.0,8.0,0,0,none,1
SME114738,micro,healthcare,employee,5.1,3.0,13100.0,5250.44,0.104,27.0,0.154,13,near_prime,1,0.4,1.0,14.0,0,0,none,1
SME137732,small,food_service,employee,2.2,101.0,17200.0,92.98,-0.07,1.0,0.104,14,super_prime,0,0.85,2.0,2.0,0,0,none,1
SME198699,micro,professional_services,business_owner,0.5,5.0,4700.0,6172.24,0.078,34.0,0.326,13,prime,0,0.8,0.0,6.0,0,0,none,1
SME129851,micro,food_service,business_owner,39.8,11.0,2100.0,14699.04,0.309,124.0,0.269,13,prime,1,0.78,2.0,2.0,0,1,credit_increase,0
SME151590,micro,retail,employee,11.5,4.0,19100.0,3039.98,-0.241,19.0,0.588,11,prime,1,0.55,3.0,,0,0,none,1
SME177959,small,professional_services,employee,14.0,13.0,2000.0,799.78,-0.131,6.0,0.059,7,prime,1,0.8,0.0,11.0,0,1,waived_fee,1
SME139461,micro,retail,business_owner,5.8,9.0,8700.0,5395.68,-0.081,52.0,0.319,2,super_prime,0,0.77,1.0,8.0,1,1,travel_credit,1
SME168906,micro,construction,business_owner,0.9,10.0,21400.0,6688.06,-0.148,67.0,0.88,6,super_prime,0,0.83,0.0,2.0,1,1,waived_fee,1
SME199744,small,retail,employee,1.3,1.0,15900.0,5601.73,0.078,40.0,0.781,6,prime,0,0.59,2.0,8.0,0,0,none,1
SME197227,micro,food_service,business_owner,9.2,3.0,28800.0,4559.32,-0.118,52.0,0.442,9,super_prime,0,0.68,2.0,4.0,1,1,credit_increase,1
SME148172,micro,food_service,business_owner,5.5,10.0,8800.0,3895.55,-0.024,30.0,0.392,10,prime,0,0.86,0.0,5.0,0,1,waived_fee,1
SME160709,small,retail,business_owner,12.2,1.0,4600.0,7750.5,0.107,66.0,0.28,11,prime,1,0.68,1.0,2.0,1,1,travel_credit,0
SME127778,micro,retail,business_owner,4.0,30.0,10900.0,4288.57,-0.171,35.0,0.281,3,super_prime,0,1.03,1.0,10.0,0,1,waived_fee,1
SME174705,small,construction,employee,22.5,13.0,33200.0,93.75,-0.063,1.0,0.179,4,prime,0,0.74,1.0,4.0,0,0,none,1
SME185982,small,professional_services,business_owner,4.7,50.0,26600.0,6235.68,-0.026,36.0,0.416,4,prime,4,1.07,3.0,10.0,0,0,none,0
SME140049,small,healthcare,employee,4.5,12.0,11100.0,5944.9,-0.037,34.0,0.215,10,near_prime,2,0.62,1.0,6.0,0,0,none,1
SME163705,micro,professional_services,business_owner,3.9,19.0,20800.0,6910.59,0.137,38.0,0.783,2,near_prime,0,0.65,3.0,7.0,1,0,none,1
SME118748,micro,professional_services,employee,0.5,44.0,10800.0,2076.92,-0.199,10.0,0.309,6,subprime,4,0.6,4.0,8.0,0,0,none,1
SME105177,micro,professional_services,business_owner,0.7,1.0,12800.0,99.15,-0.009,1.0,0.132,3,near_prime,0,0.69,4.0,8.0,0,0,none,1
SME149849,micro,food_service,employee,1.6,8.0,18700.0,6812.86,0.069,51.0,0.479,3,prime,1,0.71,2.0,0.0,0,1,travel_credit,1
SME171209,small,tech,business_owner,13.1,31.0,19400.0,3733.46,0.089,35.0,0.396,14,prime,1,0.83,0.0,15.0,0,0,none,0
SME192860,small,professional_services,employee,10.1,8.0,8200.0,5160.79,-0.06,39.0,0.455,10,prime,1,0.87,2.0,8.0,0,0,none,1
SME134155,small,retail,business_owner,8.0,4.0,23500.0,3656.71,-0.141,27.0,0.463,8,super_prime,0,1.13,3.0,12.0,1,0,none,0
SME173086,small,healthcare,employee,14.7,5.0,15000.0,4542.21,-0.182,27.0,0.018,10,prime,4,0.87,3.0,10.0,1,0,none,1
SME100639,small,construction,business_owner,28.8,49.0,5500.0,4319.17,0.022,23.0,0.533,11,near_prime,4,0.41,1.0,4.0,1,0,none,1
SME105754,micro,professional_services,business_owner,18.8,23.0,20400.0,8743.22,-0.096,48.0,0.048,7,prime,1,0.9,2.0,3.0,1,0,none,0
SME170680,micro,tech,business_owner,1.2,17.0,15600.0,1035.27,-0.196,13.0,0.155,2,super_prime,0,0.99,1.0,3.0,1,0,none,1
SME132378,micro,retail,employee,5.9,6.0,26300.0,3038.89,-0.135,17.0,0.653,1,prime,1,0.57,1.0,12.0,0,1,waived_fee,1
SME149527,medium,tech,business_owner,0.5,25.0,21500.0,4299.09,-0.064,23.0,0.466,5,near_prime,2,0.8,1.0,0.0,0,1,credit_increase,1
SME163638,small,professional_services,business_owner,5.8,24.0,9000.0,7909.52,-0.038,65.0,0.225,3,prime,2,0.56,0.0,0.0,0,0,none,1
SME131259,micro,construction,business_owner,5.2,66.0,15900.0,113.89,0.139,1.0,0.323,3,prime,0,0.74,5.0,3.0,0,0,none,1
SME126078,micro,healthcare,employee,3.5,1.0,12800.0,83.37,-0.166,1.0,0.111,2,prime,0,1.0,0.0,12.0,1,0,none,0
SME166818,small,food_service,business_owner,5.2,37.0,19100.0,7613.27,-0.083,50.0,0.138,1,subprime,3,0.51,3.0,9.0,0,1,waived_fee,1
SME101512,small,construction,employee,1.6,3.0,7600.0,7942.29,-0.31,44.0,0.314,13,prime,1,0.52,3.0,0.0,0,0,none,1
SME142624,micro,construction,business_owner,0.5,2.0,21900.0,3174.89,0.008,26.0,0.371,10,super_prime,1,0.9,4.0,13.0,1,0,none,1
SME119049,small,professional_services,employee,1.5,2.0,9800.0,1516.58,0.115,12.0,0.395,1,prime,1,0.89,0.0,0.0,0,1,travel_credit,0
SME127106,small,healthcare,business_owner,3.9,1.0,16300.0,3409.18,-0.097,19.0,0.347,1,subprime,3,0.55,4.0,14.0,0,0,none,0
SME179043,small,tech,business_owner,0.5,11.0,9700.0,4071.63,-0.128,32.0,0.152,6,prime,0,0.53,1.0,11.0,0,1,waived_fee,1
SME156560,micro,construction,employee,5.4,48.0,3200.0,4479.79,-0.051,30.0,0.062,13,prime,0,0.5,0.0,8.0,0,0,none,1
SME193596,small,professional_services,business_owner,6.4,3.0,33400.0,7107.95,0.07,50.0,0.335,14,prime,0,0.66,2.0,17.0,0,1,travel_credit,1
SME166202,micro,construction,employee,0.5,49.0,32200.0,4446.6,-0.129,31.0,0.145,5,prime,0,0.91,0.0,7.0,0,0,none,1
SME100331,micro,healthcare,employee,3.8,2.0,17200.0,3440.54,-0.02,39.0,0.436,5,super_prime,0,0.71,1.0,4.0,0,1,waived_fee,1
SME155766,small,food_service,business_owner,1.2,4.0,17400.0,2785.55,-0.027,27.0,0.147,13,super_prime,0,0.73,3.0,7.0,0,1,travel_credit,0
SME164221,micro,construction,employee,14.8,3.0,13700.0,945.9,-0.195,5.0,0.155,11,prime,2,0.67,0.0,3.0,0,0,none,1
SME113878,small,construction,business_owner,2.4,20.0,4700.0,3946.34,-0.144,24.0,0.116,10,prime,2,1.08,2.0,12.0,0,0,none,1
SME171812,small,retail,business_owner,0.5,2.0,16400.0,119.33,0.193,1.0,0.658,7,prime,4,0.83,4.0,3.0,0,0,none,0
SME174238,micro,food_service,business_owner,9.3,4.0,23600.0,3335.0,-0.089,19.0,0.393,4,near_prime,4,0.76,2.0,5.0,0,1,credit_increase,1
SME191253,micro,retail,business_owner,12.7,5.0,1000.0,108.88,0.089,1.0,0.368,13,near_prime,0,0.72,3.0,6.0,0,1,waived_fee,1
