customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,avg_monthly_spend_capped,risk_segment,risk_segment_label
SME100165,micro,retail,business_owner,15.1,15.0,26500.0,4231.72,-0.004,23.0,0.18,13,super_prime,0,0.6,0.0,6.0,0,4231.72,3,low_engagement_new
SME100166,small,retail,business_owner,7.0,16.0,13000.0,5659.38,0.044,34.0,0.404,8,super_prime,1,1.14,0.0,9.0,0,5659.38,1,at_risk_stressed
SME100167,small,healthcare,employee,1.2,10.0,23000.0,6987.56,-0.065,87.0,0.839,7,subprime,2,0.81,2.0,5.0,0,6987.56,1,at_risk_stressed
SME100168,micro,retail,business_owner,0.5,41.0,20300.0,455.22,-0.031,5.0,0.426,13,near_prime,1,0.67,1.0,10.0,0,455.22,1,at_risk_stressed
SME100169,medium,healthcare,business_owner,10.8,19.0,16700.0,7201.18,0.172,64.0,0.313,3,near_prime,2,0.46,0.0,8.0,0,7201.18,2,high_value_newer
SME100170,micro,food_service,business_owner,8.1,53.0,13400.0,4599.03,0.192,38.0,0.167,3,near_prime,2,0.88,0.0,13.0,0,4599.03,0,loyal_established
SME100171,micro,tech,employee,7.8,4.0,1400.0,846.36,-0.093,7.0,0.356,7,prime,1,0.95,0.0,4.0,0,846.36,3,low_engagement_new
SME100172,micro,professional_services,employee,6.2,38.0,10700.0,8426.9,0.034,79.0,0.185,2,super_prime,0,1.03,1.0,0.0,1,8426.9,2,high_value_newer
SME100173,medium,retail,employee,15.3,33.0,22300.0,8512.48,0.034,54.0,0.192,10,prime,1,0.89,3.0,8.0,0,8512.48,2,high_value_newer
SME100174,micro,food_service,employee,24.8,10.0,1000.0,4071.13,-0.06,47.0,0.215,2,super_prime,1,0.93,0.0,6.0,0,4071.13,3,low_engagement_new
SME100175,micro,retail,business_owner,7.9,20.0,10800.0,3578.41,0.101,19.0,0.376,6,prime,0,0.74,2.0,1.0,1,3578.41,1,at_risk_stressed
SME100176,micro,retail,employee,3.0,6.0,31300.0,937.61,0.112,5.0,0.38,4,near_prime,2,0.69,0.0,7.0,0,937.61,3,low_engagement_new
SME100177,medium,healthcare,employee,0.6,16.0,11700.0,1346.11,-0.033,7.0,0.134,4,prime,2,0.54,1.0,5.0,0,1346.11,3,low_engagement_new
SME100178,small,retail,employee,10.4,26.0,11800.0,8159.5,0.179,56.0,0.055,6,prime,0,0.86,2.0,8.0,0,8159.5,2,high_value_newer
SME100179,small,professional_services,employee,3.3,5.0,13600.0,98.8,-0.012,1.0,0.568,5,prime,0,0.82,0.0,9.0,0,98.8,1,at_risk_stressed
SME100180,small,healthcare,employee,0.6,6.0,6900.0,7844.35,0.11,43.0,0.075,8,prime,2,1.05,1.0,7.0,0,7844.35,3,low_engagement_new
SME100181,small,professional_services,business_owner,6.1,1.0,2400.0,7845.38,0.087,40.0,0.172,10,near_prime,2,0.69,4.0,6.0,0,7845.38,3,low_engagement_new
SME100182,micro,construction,business_owner,1.9,1.0,1000.0,3959.4,-0.15,49.0,0.734,5,prime,1,0.67,2.0,7.0,0,3959.4,1,at_risk_stressed
SME100183,micro,retail,employee,3.5,12.0,38400.0,4343.06,0.285,32.0,0.182,3,prime,2,0.61,1.0,6.0,0,4343.06,3,low_engagement_new
SME100184,small,healthcare,business_owner,1.2,18.0,16400.0,5039.73,0.073,55.0,0.592,4,prime,1,0.6,3.0,3.0,0,5039.73,1,at_risk_stressed
SME100185,small,professional_services,business_owner,0.5,128.0,4900.0,101.5,0.015,1.0,0.351,13,near_prime,4,0.56,4.0,8.0,0,101.5,0,loyal_established
SME100186,micro,retail,employee,2.0,25.0,19900.0,1794.0,0.052,9.0,0.369,10,prime,1,0.74,2.0,9.0,0,1794.0,3,low_engagement_new
SME100187,micro,healthcare,employee,7.8,1.0,11900.0,118.22,0.182,1.0,0.096,3,near_prime,0,0.7,0.0,9.0,0,118.22,3,low_engagement_new
SME100188,small,construction,employee,1.9,21.0,6100.0,8959.34,-0.037,54.0,0.853,3,super_prime,0,1.04,2.0,8.0,1,8959.34,1,at_risk_stressed
SME100189,micro,retail,business_owner,1.5,20.0,11000.0,5356.87,-0.159,27.0,0.448,6,super_prime,0,0.97,0.0,12.0,1,5356.87,1,at_risk_stressed
SME100190,medium,healthcare,business_owner,6.7,16.0,11200.0,5660.19,0.252,49.0,0.328,9,near_prime,0,0.52,3.0,14.0,0,5660.19,3,low_engagement_new
SME100191,micro,tech,employee,7.4,14.0,15900.0,8655.84,0.136,84.0,0.38,9,subprime,1,0.61,2.0,16.0,0,8655.84,2,high_value_newer
SME100192,micro,construction,employee,13.0,7.0,1700.0,1152.49,-0.355,8.0,0.271,14,prime,0,0.8,1.0,12.0,1,1152.49,3,low_engagement_new
SME100193,small,healthcare,employee,7.5,3.0,7100.0,2761.36,0.123,15.0,0.124,4,prime,0,0.95,1.0,8.0,0,2761.36,3,low_engagement_new
SME100194,micro,healthcare,employee,2.8,1.0,15600.0,9683.63,0.287,112.0,0.267,9,prime,0,0.74,3.0,13.0,0,9683.63,2,high_value_newer
SME100195,micro,tech,business_owner,6.3,5.0,17100.0,8423.0,-0.159,44.0,0.655,10,prime,1,0.55,1.0,6.0,1,8423.0,1,at_risk_stressed
SME100196,small,food_service,business_owner,16.9,14.0,4800.0,5344.49,-0.087,42.0,0.084,1,super_prime,1,0.94,0.0,0.0,0,5344.49,3,low_engagement_new
SME100197,small,professional_services,business_owner,16.6,19.0,15600.0,8507.73,0.02,90.0,0.615,7,super_prime,0,0.78,2.0,8.0,1,8507.73,2,high_value_newer
SME100198,micro,food_service,employee,0.9,2.0,15700.0,5016.2,0.075,27.0,0.096,14,prime,1,0.91,5.0,14.0,1,5016.2,3,low_engagement_new
SME100199,micro,construction,business_owner,2.4,4.0,10200.0,7992.96,-0.124,42.0,0.526,8,prime,1,1.09,0.0,10.0,1,7992.96,1,at_risk_stressed
SME100200,small,professional_services,employee,9.8,18.0,8500.0,697.39,0.036,4.0,0.715,8,prime,0,0.95,0.0,0.0,0,697.39,1,at_risk_stressed
SME100201,medium,professional_services,employee,5.7,47.0,15800.0,1877.07,0.061,19.0,0.36,8,prime,0,0.69,2.0,9.0,0,1877.07,0,loyal_established
SME100202,micro,tech,employee,10.4,21.0,8500.0,3181.45,-0.006,21.0,0.405,8,prime,1,0.68,2.0,8.0,0,3181.45,1,at_risk_stressed
SME100203,micro,tech,employee,13.3,38.0,14100.0,4753.92,-0.095,29.0,0.076,11,prime,0,0.57,5.0,13.0,1,4753.92,3,low_engagement_new
SME100204,micro,retail,employee,3.0,1.0,15600.0,1224.7,-0.121,9.0,0.15,3,super_prime,0,0.83,0.0,4.0,0,1224.7,3,low_engagement_new
SME100205,micro,professional_services,business_owner,0.8,16.0,15500.0,88.19,-0.118,1.0,0.304,12,super_prime,0,0.95,2.0,2.0,0,88.19,3,low_engagement_new
SME100206,micro,retail,employee,1.4,1.0,22000.0,5103.0,-0.265,42.0,0.289,12,near_prime,2,0.66,4.0,7.0,0,5103.0,3,low_engagement_new
SME100207,small,professional_services,business_owner,2.8,6.0,15400.0,7336.47,0.165,42.0,0.179,7,super_prime,0,0.71,0.0,0.0,1,7336.47,3,low_engagement_new
SME100208,micro,healthcare,business_owner,3.0,115.0,16800.0,1669.94,-0.255,11.0,0.695,5,near_prime,2,0.7,4.0,0.0,0,1669.94,0,loyal_established
SME100209,micro,professional_services,employee,5.9,3.0,1000.0,96.46,-0.035,1.0,0.351,3,near_prime,3,0.55,2.0,6.0,1,96.46,3,low_engagement_new
SME100210,small,food_service,employee,5.5,9.0,4900.0,6042.93,-0.012,54.0,0.075,12,super_prime,0,0.79,1.0,9.0,0,6042.93,3,low_engagement_new
SME100211,small,tech,business_owner,12.9,27.0,14300.0,11914.9,0.074,106.0,0.704,12,prime,0,0.77,2.0,15.0,1,11914.9,2,high_value_newer
SME100212,micro,healthcare,business_owner,3.6,7.0,26800.0,106.49,0.065,1.0,0.349,7,super_prime,0,0.85,0.0,0.0,0,106.49,3,low_engagement_new
SME100213,small,healthcare,business_owner,10.0,1.0,16000.0,5313.09,-0.034,36.0,0.332,11,super_prime,0,0.82,0.0,4.0,0,5313.09,3,low_engagement_new
SME100214,small,construction,employee,0.5,4.0,20100.0,5435.39,-0.019,33.0,0.055,8,prime,0,0.65,1.0,10.0,0,5435.39,3,low_engagement_new
SME100215,small,retail,business_owner,5.4,2.0,5900.0,4771.97,-0.131,33.0,0.397,2,prime,0,0.76,0.0,11.0,0,4771.97,1,at_risk_stressed
SME100216,micro,professional_services,employee,4.3,9.0,7000.0,6691.51,0.083,36.0,0.454,7,prime,0,0.51,1.0,13.0,0,6691.51,1,at_risk_stressed
SME100217,micro,professional_services,business_owner,5.4,30.0,21000.0,4021.32,-0.161,37.0,0.055,2,prime,1,0.83,0.0,9.0,1,4021.32,3,low_engagement_new
SME100218,medium,tech,business_owner,0.8,5.0,21900.0,6434.09,-0.07,33.0,0.376,9,super_prime,1,0.77,2.0,14.0,0,6434.09,1,at_risk_stressed
SME100219,micro,healthcare,employee,8.1,5.0,15900.0,4021.02,-0.003,28.0,0.099,1,prime,0,0.85,1.0,0.0,0,4021.02,3,low_engagement_new
SME100220,micro,food_service,business_owner,2.2,13.0,15500.0,76236.13,0.075,538.0,0.479,8,prime,0,0.53,0.0,8.0,1,19004.126499999675,2,high_value_newer
SME100221,micro,construction,employee,0.5,24.0,18100.0,3428.32,-0.125,39.0,0.187,2,prime,0,0.92,0.0,4.0,0,3428.32,3,low_engagement_new
SME100222,small,food_service,employee,2.5,18.0,10600.0,8602.19,0.214,70.0,0.368,5,super_prime,0,0.75,4.0,3.0,0,8602.19,2,high_value_newer
SME100223,medium,food_service,business_owner,6.1,51.0,15900.0,5971.97,-0.063,59.0,0.075,5,super_prime,0,0.75,2.0,7.0,1,5971.97,0,loyal_established
SME100224,micro,tech,employee,3.5,9.0,27000.0,6899.2,-0.058,48.0,0.193,5,near_prime,2,0.58,0.0,4.0,0,6899.2,3,low_engagement_new
SME100225,medium,retail,employee,23.7,9.0,14100.0,9297.68,-0.088,88.0,0.632,14,near_prime,2,0.74,2.0,3.0,1,9297.68,2,high_value_newer
SME100226,micro,retail,business_owner,8.5,7.0,16000.0,5026.06,-0.128,49.0,0.453,12,prime,1,0.66,1.0,0.0,0,5026.06,1,at_risk_stressed
SME100227,small,food_service,business_owner,0.5,6.0,16200.0,1338.1,0.008,11.0,0.163,4,super_prime,2,0.78,1.0,7.0,1,1338.1,3,low_engagement_new
SME100228,small,professional_services,business_owner,0.8,11.0,17200.0,5341.7,-0.057,27.0,0.069,7,prime,1,0.87,0.0,14.0,0,5341.7,3,low_engagement_new
SME100229,micro,tech,employee,1.0,69.0,10900.0,1885.77,-0.001,12.0,0.388,4,near_prime,2,0.32,2.0,13.0,0,1885.77,0,loyal_established
SME100230,micro,professional_services,employee,0.5,21.0,22400.0,5900.98,-0.007,32.0,0.167,2,near_prime,1,0.89,2.0,8.0,0,5900.98,3,low_engagement_new
SME100231,micro,professional_services,employee,3.9,45.0,5600.0,4329.13,-0.106,37.0,0.35,1,prime,0,0.74,1.0,9.0,0,4329.13,0,loyal_established
SME100232,medium,construction,employee,5.0,7.0,14000.0,8304.96,0.097,45.0,0.267,5,prime,1,0.41,1.0,16.0,0,8304.96,2,high_value_newer
SME100233,small,retail,business_owner,11.1,5.0,17500.0,92.44,-0.076,1.0,0.14,11,near_prime,1,0.65,0.0,12.0,0,92.44,3,low_engagement_new
SME100234,medium,professional_services,employee,1.8,44.0,3400.0,9425.6,0.132,69.0,0.128,9,super_prime,0,0.87,0.0,17.0,0,9425.6,2,high_value_newer
SME100235,small,construction,employee,2.4,52.0,15200.0,2184.15,0.139,25.0,0.238,13,near_prime,0,0.82,1.0,7.0,0,2184.15,0,loyal_established
SME100236,micro,healthcare,business_owner,0.8,21.0,10600.0,5444.24,0.116,56.0,0.379,5,prime,0,0.68,1.0,8.0,0,5444.24,1,at_risk_stressed
SME100237,small,retail,employee,2.3,11.0,6500.0,3229.04,-0.249,35.0,0.393,9,near_prime,6,0.48,2.0,13.0,0,3229.04,1,at_risk_stressed
SME100238,micro,food_service,employee,1.2,7.0,2300.0,421.89,0.067,3.0,0.585,9,super_prime,0,0.86,0.0,19.0,0,421.89,1,at_risk_stressed
SME100239,micro,retail,employee,4.5,29.0,23700.0,5248.26,-0.146,28.0,0.19,1,prime,0,1.09,0.0,8.0,0,5248.26,3,low_engagement_new
SME100240,small,healthcare,employee,0.7,11.0,26000.0,3302.85,0.048,21.0,0.059,5,super_prime,0,0.99,0.0,10.0,0,3302.85,3,low_engagement_new
SME100241,small,food_service,business_owner,3.3,3.0,9300.0,9585.9,0.13,119.0,0.236,6,super_prime,1,0.48,0.0,1.0,0,9585.9,2,high_value_newer
SME100242,micro,tech,employee,3.3,1.0,12900.0,2657.37,-0.034,26.0,0.289,3,subprime,0,0.69,0.0,4.0,0,2657.37,3,low_engagement_new
SME100243,micro,construction,employee,4.8,33.0,6400.0,4730.53,-0.251,39.0,0.728,4,super_prime,1,0.85,0.0,15.0,0,4730.53,1,at_risk_stressed
SME100244,small,healthcare,employee,17.0,5.0,1000.0,8504.98,-0.068,79.0,0.3,6,subprime,1,0.56,1.0,8.0,0,8504.98,2,high_value_newer
SME100245,small,healthcare,employee,22.8,3.0,17600.0,5749.69,0.075,65.0,0.339,10,super_prime,1,0.69,0.0,9.0,0,5749.69,2,high_value_newer
SME100246,small,retail,employee,0.5,8.0,10100.0,6215.99,-0.006,52.0,0.068,11,near_prime,0,0.87,3.0,9.0,0,6215.99,3,low_engagement_new
SME100247,micro,retail,employee,9.4,1.0,2300.0,5444.73,-0.158,30.0,0.407,1,super_prime,0,1.03,2.0,8.0,0,5444.73,1,at_risk_stressed
SME100248,micro,professional_services,employee,0.5,35.0,17800.0,4874.52,-0.061,36.0,0.398,2,prime,2,0.76,0.0,10.0,0,4874.52,1,at_risk_stressed
SME100249,micro,retail,employee,14.3,9.0,9100.0,474.45,-0.068,4.0,0.167,14,subprime,1,0.5,1.0,1.0,0,474.45,3,low_engagement_new
SME100250,small,professional_services,business_owner,1.9,54.0,8300.0,1989.38,-0.221,13.0,0.454,7,subprime,2,0.59,3.0,8.0,0,1989.38,0,loyal_established
SME100251,small,food_service,business_owner,1.7,17.0,12300.0,8244.83,0.015,71.0,0.239,7,subprime,2,0.58,4.0,8.0,0,8244.83,2,high_value_newer
SME100252,micro,tech,business_owner,10.7,44.0,32400.0,5252.26,0.144,29.0,0.593,8,prime,0,0.71,2.0,10.0,0,5252.26,1,at_risk_stressed
SME100253,micro,professional_services,employee,20.9,4.0,1600.0,3731.46,0.037,33.0,0.56,7,subprime,1,0.6,4.0,4.0,0,3731.46,1,at_risk_stressed
SME100254,micro,professional_services,employee,2.4,1.0,19800.0,1458.64,-0.006,10.0,0.033,9,prime,1,0.72,2.0,9.0,0,1458.64,3,low_engagement_new
SME100255,small,professional_services,business_owner,1.7,2.0,26400.0,93.85,-0.061,1.0,0.398,14,prime,0,0.88,4.0,15.0,1,93.85,1,at_risk_stressed
SME100256,small,tech,business_owner,1.2,25.0,22000.0,1043.6,-0.126,10.0,0.458,14,prime,2,0.76,2.0,14.0,0,1043.6,1,at_risk_stressed
SME100257,micro,healthcare,business_owner,3.8,78.0,16500.0,7259.81,0.048,56.0,0.192,10,super_prime,1,1.07,1.0,8.0,0,7259.81,0,loyal_established
SME100258,micro,healthcare,employee,1.0,18.0,23100.0,3242.17,-0.132,22.0,0.531,10,subprime,4,0.71,2.0,12.0,1,3242.17,1,at_risk_stressed
SME100259,small,food_service,employee,2.0,25.0,9000.0,8701.27,-0.213,59.0,0.3,14,super_prime,1,0.91,0.0,1.0,0,8701.27,2,high_value_newer
SME100260,micro,food_service,employee,12.1,33.0,14300.0,4875.28,0.107,55.0,0.419,6,super_prime,0,1.05,1.0,7.0,0,4875.28,1,at_risk_stressed
SME100261,small,food_service,business_owner,0.5,42.0,1000.0,1182.94,-0.215,8.0,0.085,7,subprime,2,0.48,1.0,10.0,0,1182.94,3,low_engagement_new
SME100262,micro,food_service,business_owner,0.5,3.0,8600.0,5560.89,-0.082,30.0,0.405,8,subprime,3,0.89,2.0,9.0,0,5560.89,1,at_risk_stressed
SME100263,micro,healthcare,business_owner,16.6,9.0,16500.0,9522.33,-0.034,60.0,0.102,3,prime,1,1.03,1.0,5.0,0,9522.33,2,high_value_newer
SME100264,medium,professional_services,business_owner,3.6,60.0,27700.0,101.66,0.017,1.0,0.519,13,near_prime,0,0.73,1.0,9.0,0,101.66,0,loyal_established
SME100265,micro,construction,employee,3.2,16.0,14600.0,2199.59,-0.14,13.0,0.576,6,near_prime,1,0.9,3.0,6.0,0,2199.59,1,at_risk_stressed
SME100266,micro,food_service,employee,5.6,16.0,16100.0,6423.26,0.0,34.0,0.459,5,super_prime,1,0.64,1.0,10.0,0,6423.26,1,at_risk_stressed
SME100267,micro,tech,employee,3.6,12.0,15100.0,1602.11,-0.023,9.0,0.105,5,prime,0,0.57,1.0,2.0,0,1602.11,3,low_engagement_new
SME100268,micro,tech,business_owner,0.9,1.0,11500.0,5530.2,-0.031,30.0,0.172,13,prime,1,0.64,2.0,11.0,0,5530.2,3,low_engagement_new
SME100269,micro,professional_services,employee,11.1,1.0,15600.0,1684.06,0.081,14.0,0.181,9,near_prime,2,0.73,4.0,0.0,0,1684.06,3,low_engagement_new
SME100270,micro,tech,employee,6.5,32.0,11000.0,7288.02,-0.189,75.0,0.441,7,super_prime,0,1.0,1.0,0.0,1,7288.02,2,high_value_newer
SME100271,micro,healthcare,employee,1.4,18.0,24400.0,3999.49,-0.065,25.0,0.326,11,near_prime,2,0.62,2.0,9.0,0,3999.49,3,low_engagement_new
SME100272,micro,retail,business_owner,6.3,5.0,8700.0,4049.37,-0.032,21.0,0.135,13,prime,1,0.99,2.0,10.0,0,4049.37,3,low_engagement_new
SME100273,small,tech,business_owner,0.5,3.0,17900.0,3852.98,0.039,32.0,0.165,6,near_prime,2,0.49,1.0,15.0,0,3852.98,3,low_engagement_new
SME100274,small,food_service,business_owner,0.7,24.0,12400.0,4724.7,-0.325,48.0,0.326,10,prime,0,0.92,1.0,7.0,0,4724.7,3,low_engagement_new
SME100275,micro,retail,business_owner,0.5,24.0,19700.0,7646.48,-0.184,57.0,0.231,11,prime,1,0.76,1.0,0.0,0,7646.48,2,high_value_newer
SME100276,micro,tech,business_owner,6.9,12.0,16500.0,2553.17,0.133,17.0,0.335,10,prime,0,0.83,2.0,10.0,0,2553.17,3,low_engagement_new
SME100277,micro,retail,business_owner,1.2,2.0,14800.0,113.48,0.135,1.0,0.495,3,prime,1,0.79,0.0,0.0,1,113.48,1,at_risk_stressed
SME100278,small,construction,business_owner,3.2,27.0,10800.0,2056.98,-0.194,14.0,0.64,9,subprime,4,0.48,3.0,5.0,0,2056.98,1,at_risk_stressed
SME100279,small,tech,business_owner,7.6,6.0,21000.0,3291.88,0.065,32.0,0.01,13,prime,1,0.86,4.0,6.0,0,3291.88,3,low_engagement_new
SME100280,micro,tech,employee,12.0,11.0,22200.0,10166.94,-0.006,62.0,0.245,11,prime,3,0.7,0.0,2.0,0,10166.94,2,high_value_newer
SME100281,micro,healthcare,employee,10.2,10.0,24400.0,4586.51,0.012,31.0,0.39,6,near_prime,1,0.52,4.0,2.0,0,4586.51,1,at_risk_stressed
SME100282,micro,tech,employee,3.1,24.0,5300.0,42532.53,-0.226,243.0,0.1,5,prime,0,0.81,0.0,9.0,1,19004.126499999675,2,high_value_newer
SME100283,micro,professional_services,employee,14.3,17.0,1000.0,4845.22,0.002,60.0,0.163,6,near_prime,1,0.67,5.0,4.0,1,4845.22,3,low_engagement_new
SME100284,small,tech,employee,0.5,13.0,35100.0,4679.22,-0.195,31.0,0.17,7,subprime,4,0.52,3.0,7.0,1,4679.22,3,low_engagement_new
SME100285,micro,retail,employee,2.4,18.0,9600.0,9339.69,-0.012,56.0,0.409,6,near_prime,0,0.58,6.0,18.0,0,9339.69,2,high_value_newer
SME100286,micro,food_service,business_owner,7.9,13.0,2100.0,11415.44,0.133,74.0,0.116,10,super_prime,1,0.68,2.0,6.0,0,11415.44,2,high_value_newer
SME100287,micro,retail,business_owner,4.0,36.0,20500.0,5221.8,-0.11,29.0,0.637,5,prime,0,0.87,2.0,14.0,0,5221.8,1,at_risk_stressed
SME100288,micro,construction,business_owner,8.7,4.0,12700.0,1332.07,0.059,11.0,0.49,12,prime,0,0.75,3.0,13.0,1,1332.07,1,at_risk_stressed
SME100289,micro,retail,business_owner,4.8,35.0,5200.0,7080.28,0.015,39.0,0.309,7,super_prime,0,0.83,0.0,8.0,0,7080.28,2,high_value_newer
SME100290,small,food_service,business_owner,14.1,3.0,24000.0,9778.86,0.095,102.0,0.022,12,prime,0,1.01,1.0,12.0,1,9778.86,2,high_value_newer
SME100291,micro,professional_services,employee,12.9,4.0,7800.0,2668.16,-0.097,19.0,0.61,7,subprime,4,0.59,2.0,8.0,1,2668.16,1,at_risk_stressed
SME100292,medium,food_service,employee,7.7,35.0,18200.0,3569.22,-0.115,41.0,0.602,2,super_prime,1,0.57,2.0,15.0,0,3569.22,1,at_risk_stressed
SME100293,micro,retail,employee,1.0,42.0,1000.0,3021.77,0.205,16.0,0.256,9,prime,1,0.89,0.0,1.0,0,3021.77,3,low_engagement_new
SME100294,small,food_service,business_owner,0.5,75.0,11900.0,12914.55,-0.213,115.0,0.172,6,near_prime,1,0.84,1.0,16.0,1,12914.55,2,high_value_newer
SME100295,medium,retail,business_owner,18.7,49.0,22400.0,1933.59,-0.004,11.0,0.249,3,super_prime,1,0.73,0.0,5.0,0,1933.59,0,loyal_established
SME100296,medium,food_service,employee,7.4,26.0,13700.0,6129.2,-0.083,36.0,0.224,11,subprime,5,0.44,2.0,13.0,0,6129.2,3,low_engagement_new
SME100297,small,professional_services,employee,1.3,28.0,10100.0,5610.43,0.108,48.0,0.073,13,super_prime,0,0.91,2.0,0.0,0,5610.43,3,low_engagement_new
SME100298,small,food_service,employee,1.9,8.0,17500.0,1605.26,-0.017,11.0,0.447,14,super_prime,0,0.72,1.0,12.0,0,1605.26,1,at_risk_stressed
SME100299,small,healthcare,business_owner,1.3,32.0,19300.0,7342.7,0.161,57.0,0.085,10,subprime,3,0.58,0.0,10.0,0,7342.7,2,high_value_newer
SME100300,small,food_service,employee,7.9,30.0,15500.0,5551.59,-0.074,35.0,0.454,11,prime,2,0.73,2.0,12.0,0,5551.59,1,at_risk_stressed
SME100301,micro,food_service,employee,5.2,42.0,17800.0,4541.27,-0.231,41.0,0.111,13,subprime,1,0.44,2.0,6.0,0,4541.27,3,low_engagement_new
SME100302,micro,food_service,business_owner,22.0,59.0,11700.0,90.54,-0.095,1.0,0.553,12,super_prime,0,0.49,0.0,10.0,1,90.54,0,loyal_established
SME100303,micro,retail,employee,4.4,4.0,20000.0,8546.31,0.065,82.0,0.452,12,super_prime,0,0.75,1.0,5.0,0,8546.31,2,high_value_newer
SME100304,small,retail,employee,16.3,3.0,14700.0,4377.76,-0.147,35.0,0.287,7,prime,3,0.91,0.0,7.0,0,4377.76,3,low_engagement_new
SME100305,micro,tech,employee,0.5,65.0,21100.0,9047.13,0.093,70.0,0.306,14,near_prime,4,0.63,4.0,1.0,0,9047.13,0,loyal_established
SME100306,micro,professional_services,business_owner,6.8,14.0,18600.0,107.33,0.073,1.0,0.435,8,prime,1,0.58,1.0,8.0,0,107.33,1,at_risk_stressed
SME100307,small,tech,employee,7.4,9.0,9200.0,6911.24,0.077,75.0,0.471,4,subprime,4,0.63,3.0,11.0,0,6911.24,2,high_value_newer
SME100308,micro,professional_services,business_owner,1.1,7.0,9500.0,5586.9,-0.189,54.0,0.161,3,subprime,2,0.31,1.0,9.0,0,5586.9,3,low_engagement_new
SME100309,micro,food_service,employee,15.3,1.0,11300.0,4486.31,0.056,34.0,0.221,3,near_prime,4,0.61,0.0,1.0,0,4486.31,3,low_engagement_new
SME100310,micro,tech,employee,15.4,4.0,17600.0,4121.36,-0.101,24.0,0.517,5,super_prime,0,0.85,0.0,13.0,0,4121.36,1,at_risk_stressed
SME100311,micro,retail,employee,3.7,33.0,22600.0,8071.65,0.092,73.0,0.639,8,near_prime,0,0.68,3.0,2.0,0,8071.65,1,at_risk_stressed
SME100312,micro,tech,business_owner,4.2,2.0,5000.0,4059.07,-0.1,37.0,0.098,8,near_prime,0,0.77,1.0,11.0,0,4059.07,3,low_engagement_new
SME100313,micro,food_service,employee,2.6,1.0,9200.0,18553.81,-0.104,163.0,0.296,4,near_prime,3,0.93,1.0,14.0,1,18553.81,2,high_value_newer
SME100314,micro,healthcare,employee,10.0,61.0,21500.0,10656.97,0.086,91.0,0.522,13,near_prime,1,0.61,0.0,8.0,0,10656.97,2,high_value_newer
SME100315,micro,healthcare,business_owner,2.1,9.0,12800.0,2169.93,0.118,14.0,0.319,9,near_prime,2,0.68,2.0,12.0,1,2169.93,3,low_engagement_new
SME100316,micro,food_service,employee,10.5,52.0,9500.0,3625.13,0.08,39.0,0.016,13,super_prime,0,0.83,0.0,10.0,0,3625.13,0,loyal_established
SME100317,small,retail,employee,1.1,17.0,12500.0,3139.26,0.027,37.0,0.144,5,prime,0,0.64,2.0,6.0,0,3139.26,3,low_engagement_new
SME100318,micro,healthcare,employee,0.8,7.0,14000.0,1335.54,-0.114,9.0,0.301,9,near_prime,2,0.41,1.0,0.0,0,1335.54,3,low_engagement_new
SME100319,medium,construction,employee,5.5,62.0,14200.0,2184.63,0.017,17.0,0.379,9,super_prime,0,0.71,1.0,4.0,1,2184.63,0,loyal_established
SME100320,medium,food_service,employee,4.0,16.0,12700.0,112.75,0.127,1.0,0.187,13,subprime,2,0.54,0.0,0.0,0,112.75,3,low_engagement_new
SME100321,micro,healthcare,business_owner,8.7,57.0,20100.0,97.7,-0.023,1.0,0.355,12,prime,0,0.95,1.0,8.0,0,97.7,0,loyal_established
SME100322,micro,professional_services,employee,2.0,1.0,18600.0,3046.87,-0.03,17.0,0.527,8,prime,1,0.81,2.0,10.0,0,3046.87,1,at_risk_stressed
SME100323,micro,construction,employee,1.0,45.0,8400.0,5880.12,-0.146,71.0,0.662,7,near_prime,1,0.6,0.0,14.0,0,5880.12,1,at_risk_stressed
